quote_id,novel,has_gold,gold_rank,quote_type
DaisyMiller_521,DaisyMiller,True,1,Implicit
DaisyMiller_522,DaisyMiller,True,1,Implicit
DaisyMiller_523,DaisyMiller,True,2,Anaphoric
DaisyMiller_524,DaisyMiller,True,1,Explicit
DaisyMiller_525,DaisyMiller,True,1,Explicit
DaisyMiller_526,DaisyMiller,True,1,Anaphoric
DaisyMiller_527,DaisyMiller,True,1,Anaphoric
DaisyMiller_528,DaisyMiller,True,1,Explicit
DaisyMiller_529,DaisyMiller,True,1,Implicit
DaisyMiller_53,DaisyMiller,True,2,Implicit
DaisyMiller_530,DaisyMiller,True,1,Implicit
DaisyMiller_531,DaisyMiller,True,1,Anaphoric
DaisyMiller_532,DaisyMiller,True,1,Explicit
DaisyMiller_533,DaisyMiller,True,1,Explicit
DaisyMiller_534,DaisyMiller,False,-1,Explicit
DaisyMiller_535,DaisyMiller,True,2,Anaphoric
DaisyMiller_536,DaisyMiller,True,3,Anaphoric
DaisyMiller_537,DaisyMiller,True,1,Anaphoric
DaisyMiller_538,DaisyMiller,True,1,Explicit
DaisyMiller_539,DaisyMiller,True,1,Implicit
DaisyMiller_54,DaisyMiller,True,1,Implicit
DaisyMiller_540,DaisyMiller,True,1,Anaphoric
DaisyMiller_541,DaisyMiller,True,1,Anaphoric
DaisyMiller_542,DaisyMiller,True,1,Explicit
DaisyMiller_543,DaisyMiller,True,1,Implicit
DaisyMiller_544,DaisyMiller,True,1,Implicit
DaisyMiller_545,DaisyMiller,True,1,Implicit
DaisyMiller_546,DaisyMiller,False,-1,Explicit
DaisyMiller_547,DaisyMiller,True,2,Implicit
DaisyMiller_548,DaisyMiller,True,1,Explicit
DaisyMiller_549,DaisyMiller,True,1,Anaphoric
DaisyMiller_55,DaisyMiller,True,1,Explicit
DaisyMiller_56,DaisyMiller,True,1,Implicit
DaisyMiller_57,DaisyMiller,True,1,Explicit
DaisyMiller_58,DaisyMiller,True,1,Implicit
DaisyMiller_59,DaisyMiller,True,1,Explicit
DaisyMiller_6,DaisyMiller,True,1,Anaphoric
DaisyMiller_60,DaisyMiller,True,1,Implicit
DaisyMiller_61,DaisyMiller,True,1,Anaphoric
DaisyMiller_62,DaisyMiller,True,1,Explicit
DaisyMiller_63,DaisyMiller,True,1,Explicit
DaisyMiller_64,DaisyMiller,True,1,Anaphoric
DaisyMiller_65,DaisyMiller,True,1,Explicit
DaisyMiller_66,DaisyMiller,True,1,Anaphoric
DaisyMiller_67,DaisyMiller,True,1,Anaphoric
DaisyMiller_68,DaisyMiller,True,1,Anaphoric
DaisyMiller_69,DaisyMiller,True,1,Explicit
DaisyMiller_7,DaisyMiller,True,1,Explicit
DaisyMiller_70,DaisyMiller,True,1,Implicit
DaisyMiller_71,DaisyMiller,True,1,Explicit
DaisyMiller_72,DaisyMiller,True,1,Explicit
DaisyMiller_73,DaisyMiller,True,1,Explicit
DaisyMiller_74,DaisyMiller,True,1,Anaphoric
DaisyMiller_75,DaisyMiller,True,1,Explicit
DaisyMiller_76,DaisyMiller,True,1,Implicit
DaisyMiller_77,DaisyMiller,True,1,Explicit
DaisyMiller_78,DaisyMiller,True,1,Anaphoric
DaisyMiller_79,DaisyMiller,True,1,Implicit
DaisyMiller_8,DaisyMiller,True,1,Anaphoric
DaisyMiller_80,DaisyMiller,True,1,Anaphoric
DaisyMiller_81,DaisyMiller,True,1,Anaphoric
DaisyMiller_82,DaisyMiller,True,1,Anaphoric
DaisyMiller_83,DaisyMiller,True,1,Explicit
DaisyMiller_84,DaisyMiller,True,1,Implicit
DaisyMiller_85,DaisyMiller,True,1,Anaphoric
DaisyMiller_86,DaisyMiller,True,2,Implicit
DaisyMiller_87,DaisyMiller,True,1,Explicit
DaisyMiller_88,DaisyMiller,False,-1,Implicit
DaisyMiller_89,DaisyMiller,True,1,Anaphoric
DaisyMiller_9,DaisyMiller,True,1,Explicit
DaisyMiller_90,DaisyMiller,True,1,Anaphoric
DaisyMiller_91,DaisyMiller,True,1,Anaphoric
DaisyMiller_92,DaisyMiller,True,1,Anaphoric
DaisyMiller_93,DaisyMiller,True,2,Anaphoric
DaisyMiller_94,DaisyMiller,True,1,Anaphoric
DaisyMiller_95,DaisyMiller,True,1,Anaphoric
DaisyMiller_96,DaisyMiller,True,1,Explicit
DaisyMiller_97,DaisyMiller,False,-1,Explicit
DaisyMiller_98,DaisyMiller,True,1,Anaphoric
DaisyMiller_99,DaisyMiller,True,1,Explicit
PrideAndPrejudice_0,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_10,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_100,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1000,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1001,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_1002,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1003,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1004,PrideAndPrejudice,True,3,Anaphoric
PrideAndPrejudice_1005,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1006,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1007,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1008,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1009,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_101,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1010,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1011,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1012,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1013,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1014,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1015,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1016,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1017,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1018,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1019,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_102,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1020,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1021,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1022,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1023,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1024,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1025,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1026,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1027,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1028,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1029,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_103,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1030,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1031,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1032,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1033,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_1034,PrideAndPrejudice,False,-1,Implicit
PrideAndPrejudice_1035,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1036,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1037,PrideAndPrejudice,True,4,Explicit
PrideAndPrejudice_1038,PrideAndPrejudice,True,3,Anaphoric
PrideAndPrejudice_1039,PrideAndPrejudice,True,2,Explicit
PrideAndPrejudice_104,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_1040,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1041,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1042,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1043,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1044,PrideAndPrejudice,True,7,Anaphoric
PrideAndPrejudice_1045,PrideAndPrejudice,True,6,Anaphoric
PrideAndPrejudice_1046,PrideAndPrejudice,True,2,Explicit
PrideAndPrejudice_1047,PrideAndPrejudice,True,6,Implicit
PrideAndPrejudice_1048,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_1049,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_105,PrideAndPrejudice,False,-1,Implicit
PrideAndPrejudice_1050,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1051,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1052,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_1053,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1054,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1055,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1056,PrideAndPrejudice,True,4,Anaphoric
PrideAndPrejudice_1057,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1058,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1059,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_106,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1060,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1061,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1062,PrideAndPrejudice,True,4,Anaphoric
PrideAndPrejudice_1063,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1064,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_1065,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1066,PrideAndPrejudice,True,4,Anaphoric
PrideAndPrejudice_1067,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1068,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1069,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_107,PrideAndPrejudice,True,2,Explicit
PrideAndPrejudice_1070,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_1071,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1072,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1073,PrideAndPrejudice,False,-1,Implicit
PrideAndPrejudice_1074,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1075,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1076,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_1077,PrideAndPrejudice,True,5,Explicit
PrideAndPrejudice_1078,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1079,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_108,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1080,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1081,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1082,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1083,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1084,PrideAndPrejudice,True,3,Anaphoric
PrideAndPrejudice_1085,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1086,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1087,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1088,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1089,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_109,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_1090,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1091,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1092,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1093,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1094,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1095,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1096,PrideAndPrejudice,True,4,Anaphoric
PrideAndPrejudice_1097,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1098,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1099,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_11,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_110,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1100,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1101,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1102,PrideAndPrejudice,True,4,Anaphoric
PrideAndPrejudice_1103,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1104,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1105,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1106,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1107,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1108,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1109,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_111,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1110,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1111,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1112,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1113,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1114,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1115,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1116,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1117,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1118,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1119,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_112,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1120,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1121,PrideAndPrejudice,True,3,Anaphoric
PrideAndPrejudice_1122,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1123,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1124,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1125,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1126,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1127,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1128,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1129,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_113,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1130,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1131,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1132,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1133,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1134,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1135,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1136,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1137,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1138,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1139,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_114,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1140,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1141,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1142,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1143,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1144,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1145,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1146,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1147,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1148,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1149,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_115,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1150,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1151,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1152,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1153,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1154,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1155,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1156,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1157,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1158,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1159,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_116,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1160,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1161,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1162,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1163,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1164,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1165,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1166,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1167,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1168,PrideAndPrejudice,False,-1,Implicit
PrideAndPrejudice_1169,PrideAndPrejudice,True,3,Anaphoric
PrideAndPrejudice_117,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1170,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1171,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1172,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1173,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1174,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1175,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1176,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1177,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1178,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1179,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_118,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1180,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1181,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1182,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1183,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1184,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1185,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_1186,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1187,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1188,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1189,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_119,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1190,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1191,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1192,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1193,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1194,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1195,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1196,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1197,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1198,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1199,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_12,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_120,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1200,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1201,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1202,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1203,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1204,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1205,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1206,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1207,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1208,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1209,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_121,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1210,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1211,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1212,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1213,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1214,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1215,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1216,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1217,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1218,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1219,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_122,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1220,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1221,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1222,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1223,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1224,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1225,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1226,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1227,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1228,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1229,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_123,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1230,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1231,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1232,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1233,PrideAndPrejudice,True,2,Explicit
PrideAndPrejudice_1234,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1235,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1236,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1237,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_1238,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_1239,PrideAndPrejudice,False,-1,Anaphoric
PrideAndPrejudice_124,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_1240,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1241,PrideAndPrejudice,True,2,Explicit
PrideAndPrejudice_1242,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1243,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1244,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1245,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1246,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1247,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1248,PrideAndPrejudice,True,3,Implicit
PrideAndPrejudice_1249,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_125,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1250,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_1251,PrideAndPrejudice,True,3,Anaphoric
PrideAndPrejudice_1252,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_1253,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1254,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1255,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1256,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1257,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1258,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1259,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_126,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1260,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1261,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1262,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1263,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1264,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1265,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1266,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1267,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1268,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_1269,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_127,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_128,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_129,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_13,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_130,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_131,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_132,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_133,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_134,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_135,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_136,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_137,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_138,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_139,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_14,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_140,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_141,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_142,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_143,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_144,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_145,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_146,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_147,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_148,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_149,PrideAndPrejudice,True,2,Implicit
PrideAndPrejudice_15,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_150,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_151,PrideAndPrejudice,True,2,Explicit
PrideAndPrejudice_152,PrideAndPrejudice,True,1,Explicit
PrideAndPrejudice_153,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_154,PrideAndPrejudice,True,1,Anaphoric
PrideAndPrejudice_155,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_156,PrideAndPrejudice,True,2,Anaphoric
PrideAndPrejudice_157,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_158,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_159,PrideAndPrejudice,True,2,Explicit
PrideAndPrejudice_16,PrideAndPrejudice,True,1,Implicit
PrideAndPrejudice_160,PrideAndPrejudice,False,-1,Explicit
PrideAndPrejudice_161,PrideAndPrejudice,False,-1,Implicit
PrideAndPrejudice_162,PrideAndPrejudice,True,1,Implicit
