Quote_ID,Failure_Category,Gold_Speaker,Candidate_List,Quote,Context (Referring Expression),Explicit Signals Present?,Pronouns Detected,Proper Names Detected,Dialogue Tag Detected,Previous Speaker,Conversation Turn Index,Discourse Context Length,ANNOTATION: Primary Category,ANNOTATION: Secondary Category,ANNOTATION: Evidence,ANNOTATION: Context Window Needed,ANNOTATION: Confidence,ANNOTATION: Explicit Alternative Feasible?,ANNOTATION: Notes,LR_Prediction,GBM_Prediction
DaisyMiller_348,Explicit_Present_But_Fail,Daisy Miller,Mrs. Walker | Randolph | Mrs. Miller | Daisy Miller | Winterbourne,"We had better go straight to that place in front, where
you look at the view.",she said,Yes,she,,said,Daisy Miller,349.0,8.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Nearby,High,Yes,The narration continues Daisy's dialogue without a speaker transition. Local discourse tracking would correctly preserve attribution.,Mrs. Walker,Mrs. Walker
PrideAndPrejudice_1169,Explicit_Present_But_Fail,Elizabeth,Mr. Bingley | Lady Catherine De Bourgh | Elizabeth | Mr. Darcy | Mrs. Bennet,"If, therefore, an excuse for not keeping his promise, should come to
his friend within a few days, I shall know how to
understand it. I shall then give over every expectation, every wish of
his constancy. If he is satisfied with only regretting me, when he might
have obtained my affections and hand, I shall soon cease to regret him
at all.",she added,Yes,she,,added,Elizabeth,1170.0,9.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"topic continuation, narrative focus",Conversation,High,No,The sentence extends Elizabeth's emotional argument from the preceding turns. Attribution depends primarily on recognizing the uninterrupted discourse.,Mr. Bingley,Mrs. Bennet
AlicesAdventuresInWonderland_587,Both_Fail,The White Rabbit,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | The Hatter | The Dormouse | Five | Seven | The Gryphon | The Knave Of Hearts","Not yet, not yet! There's a great
deal to come before that!",the Rabbit hastily interrupted,No,,Rabbit,,The King Of Hearts,588.0,30.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,No,The interruption is identifiable only by following the conversational flow and recognizing a change within the ongoing exchange. Discourse tracking is the dominant missing capability.,Hare,Hare
PrideAndPrejudice_650,GBM_Only,Mr. Darcy,Elizabeth | Mr. Darcy | Colonel Fitzwilliam | Lady Catherine De Bourgh,"You are perfectly right. You have employed your
time much better. No one admitted to the privilege of hearing you, can
think any thing wanting. We neither of us perform to strangers.",Darcy smiled and said,Yes,,Darcy,said,Mr. Darcy,651.0,21.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"topic continuation, narrative focus",Nearby,High,Yes,The quotation is a continuation of Darcy's speaking turn following the narrative description. Speaker persistence within the local discourse is sufficient for attribution. next batch Quotes 117–125,Lady Catherine De Bourgh,Mr. Darcy
AlicesAdventuresInWonderland_89,Both_Fail,The White Rabbit,Old Magpie | Alice | The Mouse | A Canary | The White Rabbit | The Lory | The Young Crab | An Old Crab,"Why, Mary Ann, what _are_ you
doing out here? Run home this moment, and fetch me a pair of gloves and
a fan! Quick, now!",the Rabbit noticed Alice as she went hunting about and called out to her,No,"her, she","Alice, Rabbit",,Alice,90.0,72.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,"explicit addressee, narrative focus",Nearby,High,Unsure,"The utterance is directed specifically to Alice (mistaken for Mary Ann), and identifying the speaker relies primarily on understanding the interaction between speaker and addressee rather than simple discourse continuity.",Alice,Alice
PrideAndPrejudice_421,Both_Fail,Mr. Darcy,Elizabeth | Sir William Lucas | Mr. Darcy,"I am,",said he,No,he,,said,Elizabeth,422.0,7.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,No,The extremely short reply inherits its speaker entirely from the alternating dialogue structure. Speaker attribution depends on maintaining conversational state.,Sir William Lucas,Sir William Lucas
PrideAndPrejudice_1049,Explicit_Present_But_Fail,Mrs. Bennet,Mr. Bennet | Mr. Bingley | Mrs. Philips | Mrs. Goulding | Elizabeth | Lydia | Mr. Goulding | Mrs. Long | Mary | Jane | Mrs. Bennet,"Well, all I know is, that it will be abominably rude if you do not
wait on him. But, however, that shan't prevent my asking him to dine
here, I am determined. We must have Mrs. Long and the Gouldings soon.
That will make thirteen with ourselves, so there will be just room at
table for him.",,Yes,,,,Mr. Bennet,1050.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,High,Yes,The speech is a continuation of Mrs. Bennet's ongoing conversation without any new attribution cue. Local discourse continuity is sufficient to identify the speaker.,Mrs. Philips,Mrs. Philips
PrideAndPrejudice_862,Both_Fail,Mr. Darcy,John | Mr. Bingley | Miss Bingley | Mrs. Gardiner | Elizabeth | Mr. Darcy | Mr. Gardiner,"Good God! what is the matter? I will not detain you a minute,
but let me, or let the servant, go after Mr. and Mrs. Gardiner. You are
not well enough;--you cannot go yourself.",cried he,No,he,,cried,Elizabeth,863.0,8.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Conversation,High,No,The emotional response immediately follows Elizabeth's disclosure and is attributable through conversational turn continuity. The addressee provides supporting evidence but is not the primary failure mechanism.,John,John
AlicesAdventuresInWonderland_59,Both_Fail,The Dodo,Old Magpie | Alice | The Mouse | A Canary | The Duck | The Dodo | The Lory | The Young Crab | An Old Crab | The Eaglet,"the exact
shape doesn't matter,",it said,No,,,said,Alice,60.0,7.0,Reference: Pronominal Coreference,Discourse: Speaker Continuity,pronoun,Local,High,Yes,"The narration uses the pronoun ""it"" to refer back to the Dodo. Resolving this pronominal reference is the principal missing capability.",Alice,Alice
PrideAndPrejudice_415,GBM_Only,Elizabeth,Elizabeth | Sir William Lucas | Mr. Darcy,"Books--Oh! no.--I am sure we never read the same, or not with the same
feelings.",,Yes,,,,Elizabeth,416.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,High,Yes,This utterance continues Elizabeth's speaking turn without introducing a new attribution cue. Maintaining local speaker continuity resolves the ambiguity.,Sir William Lucas,Elizabeth
AlicesAdventuresInWonderland_20,Explicit_Present_But_Fail,The White Rabbit,The Duchess | The White Rabbit | Alice,"Oh! the Duchess, the
Duchess! Oh! won't she be savage if I've kept her waiting!",he came trotting along in a great hurry muttering to himself,Yes,he,,,Alice,21.0,60.0,Reference: Pronominal Coreference,,pronoun,Local,High,Yes,"The narration identifies the speaker only through the pronoun ""he."" Resolving that pronoun to the White Rabbit is the primary missing capability.",Alice,Alice
DaisyMiller_192,Explicit_Present_But_Fail,Mrs. Miller,Daisy Miller | Mrs. Miller | Winterbourne,"but it
seems as if we couldn t. Of course Daisy--she wants to go round. But
there s a lady here--I don t know her name--she says she shouldn t think
we d want to go to see castles HERE; she should think we d want to wait
till we got to Italy. It seems as if there would be so many there,",continued Mrs Miller,Yes,,"Mrs, Miller",continued,Winterbourne,193.0,20.0,Discourse: Speaker Continuity,,"topic continuation, narrative focus",Nearby,High,Yes,Mrs. Miller continues her explanation without any intervening speaker change. The attribution depends on preserving the current discourse participant.,Winterbourne,Winterbourne
PrideAndPrejudice_482,Both_Fail,Mrs. Bennet,Elizabeth | Mr. Collins | Mrs. Bennet | Mr. Bennet,"Yes, or I will never see her again.",,No,,,,Elizabeth,483.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"dialogue tag absent, topic continuation",Conversation,High,No,"The brief reply derives its speaker solely from the immediate conversational exchange. Dialogue structure, rather than lexical reference, is the dominant missing capability. Batch Summary Most common category: Discourse: Speaker Continuity (7/9) New phenomena observed: None. The examples fit well within the existing taxonomy. The only cases where Reference: Pronominal Coreference is preferable are those in which the narration identifies the speaker solely through a pronoun (e.g., ""he"", ""it""), making pronoun resolution the actual bottleneck. Taxonomy assessment: The taxonomy remains sufficient. One observation from this batch is that narrative reporting verbs (""continued,"" ""went on,"" ""added"") are best treated as evidence for Speaker Continuity, whereas simple pronominal reporting clauses (""he said,"" ""it said"") should only be classified as Pronominal Coreference when resolving the pronoun itself is the primary missing capability. Summary Most common category: 1b. Reference: Lexical Normalization / Alias Matching and 1a. Reference: Pronominal Coreference are tied as the dominant failure types. Any new phenomena observed: We saw an instance of ""nominal coreference"" (Quote 104) where the text uses a descriptive noun phrase (""the young girl"") instead of a pronoun (""she"") or a proper name. This requires the same semantic reasoning as pronoun resolution to map ""the young girl"" back to Daisy Miller, cleanly fitting into category 1a. Whether the current taxonomy appears sufficient or requires refinement: The taxonomy is still perfectly suited for this data. The split of category 1 accurately handles cases like ""the Rabbit"" versus ""the young girl""—the former is a simple string normalisation issue (1b), while the latter requires genuine semantic inference (1a). compare your results to this This is a very interesting comparison. After reviewing both annotation sets against your coding manual, I think they reveal a systematic difference in annotation philosophy rather than random disagreement. Overall assessment Your/other annotator's version: More representation-centric. It asks, ""What explicit cue failed?"" My version: More reasoning-centric. It asks, ""What capability is actually missing?"" Your coding manual explicitly states: Always identify the PRIMARY missing capability rather than merely identifying a linguistic phenomenon. That sentence shifts the balance toward the reasoning-centric interpretation, but there are several cases where I think I underweighted explicit lexical failures. Below is my assessment. Quote	Better annotation	Reason 101	Tie (slight edge mine)	No explicit tag at all; classic Speaker Continuity. 102	Leaning yours	The narration uses ""her answer"". The bottleneck is indeed resolving her. 103	Leaning yours	Same reason (""said she""). Coreference is the immediate missing capability. 104	Yours	I missed an important distinction. ""the young girl"" is not continuity—it's nominal reference. 105	Mine	No attribution cue; pure continuation. 106	Yours	Narrative uses she; coreference dominates. 107	Yours	Excellent catch. Mrs Bennet vs Mrs. Bennet is exactly why you split 1b. 108	Yours	Darcy vs Mr. Darcy is a textbook alias normalization case. Already in the first eight quotes, your refined taxonomy (1a vs 1b) captures phenomena that my earlier annotations grouped under discourse. Biggest improvement in your version The split 1a. Pronominal Coreference vs 1b. Alias / Lexical Normalization turns out to be extremely valuable. For example: Quote 108 Darcy spoke... Candidate: Mr. Darcy This is not discourse. This is not pragmatics. This is simply lexical normalization. I agree with your annotation. Quote 107 cried Mrs Bennet Candidate Mrs. Bennet Again, the representation almost certainly failed because Mrs Bennet ≠ Mrs. Bennet Your annotation is stronger. Where I still prefer my annotations Quote 101 I know them a little... No attribution cue. No alias. No pronoun. No discourse marker. This is exactly the definition of Speaker Continuity. I would keep Primary: Speaker Continuity Quote 105 Same. There is literally no referring expression. The speaker is simply continuing. Quote 115 the Rabbit hastily interrupted This one is interesting. You labeled Alias Matching because Rabbit vs White Rabbit I think either annotation is defensible, but I'd give a slight edge to yours because the narration does explicitly identify the speaker with a shortened name. Where I changed my mind Several of my annotations should be revised. Quote 104 I originally wrote Speaker Continuity I now think Primary: Pronominal / Nominal Coreference is better. ""The young girl"" is a referring expression. Quote 108 I originally ignored Darcy vs Mr. Darcy Your annotation is clearly better. Quote 116 Same. Darcy smiled... Again, alias normalization. Systematic disagreement I think we've uncovered an important refinement for your coding manual. Initially I interpreted the manual as: If discourse could solve it, classify it as discourse. After seeing these examples, a better decision rule is: Is there an explicit referring expression naming the speaker? Yes → Analyze the referring expression first. Pronoun → 1a Alias / title / shortened name → 1b No → Continue. Is the speaker inferred from dialogue flow? Yes → 2 Speaker Continuity Otherwise consider Pragmatics or Scene Transition. This hierarchy produces much more consistent annotations. Overall verdict If I were computing agreement, I'd estimate: Agreement on major phenomenon: ~75–80% Agreement after adopting the explicit-reference-first rule: ~90–95% I also think your 1a/1b split significantly improves the taxonomy. It separates: Reference resolution (pronouns and nominal references), Lexical normalization (aliases, abbreviated names, punctuation variants), from Speaker Continuity, which should now be reserved for cases where no explicit referring expression exists and the speaker must be inferred from the discourse structure. I would adopt this refined hierarchy for the remainder of EXP010 because it aligns well with the taxonomy and should improve annotation consistency across batches.",Mr. Collins,Elizabeth
AlicesAdventuresInWonderland_674,Both_Fail,The King Of Hearts,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | Five | Seven | The Gryphon | The Knave Of Hearts","Read them,",said the King,No,,King,said,The Queen,675.0,13.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Conversation,High,Yes,The utterance is attributed by maintaining the ongoing courtroom dialogue rather than by any explicit referring expression.,Hare,Alice
AlicesAdventuresInWonderland_578,Explicit_Present_But_Fail,Alice,The Mock Turtle | The Gryphon | Alice,"That's the judge, because of his great wig.",she said to herself,Yes,she,,said,The Gryphon,579.0,19.0,Pragmatics: Speaker–Addressee Semantics,,other,Local,High,Yes,"This is internal self-directed speech (""to herself""), so identifying the speaker depends on recognizing the internal monologue rather than conversational continuity.",The Gryphon,The Gryphon
PrideAndPrejudice_620,GBM_Only,Lady Catherine De Bourgh,Lady Metcalfe | Lady Catherine De Bourgh | Elizabeth | Charlotte Lucas | Mrs. Jenkinson | Miss De Bourgh | Maria,said she,,No,,,,Elizabeth,621.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,Medium,Yes,The quote provides no lexical evidence; the speaker follows directly from the ongoing exchange.,Lady Metcalfe,Lady Catherine De Bourgh
AlicesAdventuresInWonderland_586,Both_Fail,The King Of Hearts,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | The Hatter | The Dormouse | Five | Seven | The Gryphon | The Knave Of Hearts","Consider your verdict,",the King said to the jury,No,,King,said,Alice,587.0,25.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,Medium,Yes,"The command is directed to the jury, making the institutional role of the speaker more important than simple turn continuation.",Alice,Alice
AlicesAdventuresInWonderland_675,Both_Fail,The White Rabbit,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | Five | Seven | The Gryphon | The Knave Of Hearts","Where shall I begin, please
your Majesty?",he asked,No,he,,asked,Alice,676.0,8.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,High,Yes,"The address ""your Majesty"" identifies who is being spoken to, allowing the remaining participant to be inferred as the speaker.",Alice,Alice
DaisyMiller_93,Explicit_Present_But_Fail,Winterbourne,Daisy Miller | Eugenio | Winterbourne,I shall not be happy till we go!,he protested,Yes,he,,,Eugenio,94.0,12.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,Medium,Yes,The reporting verb alone is insufficient; the speaker is determined by following the active conversational thread.,Eugenio,Eugenio
AlicesAdventuresInWonderland_99,Both_Fail,The White Rabbit,A Canary | Old Magpie | The White Rabbit | Alice,"Then I'll
go round and get in at the window.",it say to itself,No,,,,Alice,100.0,16.0,Reference: Pronominal Coreference,,pronoun,Nearby,High,Yes,"Resolving ""it"" to the White Rabbit is the principal missing capability required for correct attribution.",Alice,Alice
AlicesAdventuresInWonderland_65,Both_Fail,The Dodo,Old Magpie | Alice | The Mouse | A Canary | The Duck | The Dodo | The Lory | The Young Crab | An Old Crab | The Eaglet,"What else have you got in
your pocket?",,No,,,,The Mouse,66.0,3.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,Medium,Yes,"The question targets Alice, and identifying who would naturally ask it requires conversational reasoning beyond surface matching.",The Mouse,The Mouse
AlicesAdventuresInWonderland_646,Explicit_Present_But_Fail,Alice,The Queen | Alice | The Cook | The King Of Hearts | The White Rabbit | The Dormouse,"not that it signifies much, I should think it would be _quite_ as much use in the
trial one way up as the other.",she said to herself,Yes,she,,said,Alice,647.0,19.0,Pragmatics: Speaker–Addressee Semantics,,other,Local,High,Yes,The utterance is self-directed commentary; recognizing an internal monologue is the primary requirement for attribution.,The Queen,The King Of Hearts
PrideAndPrejudice_218,Both_Fail,Mrs. Bennet,Kitty | Mr. Bingley | Miss Bingley | Elizabeth | Mr. Darcy | Lydia | Mrs. Bennet,"Lizzy, remember where you are, and do not run on in
the wild manner that you are suffered to do at home.",cried her mother,No,her,,cried,Mr. Bingley,219.0,16.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,High,Yes,"Addressing ""Lizzy"" identifies the listener, and the speaker is inferred from the surrounding family interaction.",Mr. Darcy,Mr. Darcy
PrideAndPrejudice_1112,GBM_Only,Lady Catherine De Bourgh,Kitty | Mr. Bennet | Mr. Bingley | Lady Catherine De Bourgh | Elizabeth | Jane | Mrs. Bennet,And _that_ I suppose is one of your sisters.,,No,,,,Elizabeth,1113.0,3.0,Pragmatics: Speaker–Addressee Semantics,,explicit addressee,Nearby,Medium,Yes,"The demonstrative reference (""that"") depends on the current interaction and who is being addressed rather than lexical cues.",Mr. Bennet,Lady Catherine De Bourgh
PrideAndPrejudice_240,Both_Fail,Miss Bingley,Mrs. Hurst | Mr. Bingley | Miss Bingley | Elizabeth | Mr. Darcy | Mr. Hurst | Lydia | Mrs. Bennet,You write uncommonly fast.,,No,,,,Lydia,241.0,3.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,Medium,Yes,"The comment is directed toward the person writing, requiring conversational interpretation to identify the speaker.",Lydia,Lydia
PrideAndPrejudice_520,GBM_Only,Charlotte Lucas,Mr. Bennet | Mr. Collins | Elizabeth | Charlotte Lucas | Jane,"I see what you are feeling, you must be
surprised, very much surprised,--so lately as Mr. Collins was wishing to
marry you. But when you have had time to think it all over, I hope you
will be satisfied with what I have done. I am not romantic you know. I
never was. I ask only a comfortable home; and considering Mr. Collins's
character, connections, and situation in life, I am convinced that my
chance of happiness with him is as fair, as most people can boast on
entering the marriage state.",replied Charlotte,No,,Charlotte,replied,Elizabeth,521.0,17.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,topic continuation,Conversation,High,Yes,"The response continues Elizabeth and Charlotte's discussion, with continuity serving as the primary attribution cue. next batch",Mr. Bennet,Charlotte Lucas
PrideAndPrejudice_37,Both_Fail,Mrs. Bennet,Kitty | Mr. Bennet | Mr. Bingley | Elizabeth | Mrs. Long | Mary | Lydia | Mrs. Bennet,"Aye, so it is, and Mrs. Long does not come back
till the day before; so, it will be impossible for her to introduce him,
for she will not know him herself.",cried her mother,No,her,,cried,Kitty,38.0,16.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,High,Yes,The utterance responds to Kitty within an ongoing family exchange. Identifying the speaker depends primarily on who is addressing Kitty in context.,Mr. Bingley,Mr. Bingley
PrideAndPrejudice_504,GBM_Only,Elizabeth,George Wickham | Miss Darcy | Kitty | Mr. Bennet | Mr. Bingley | Mr. Collins | Miss Bingley | Bingley | Elizabeth | Lydia | Mr. Darcy | Miss De Bourgh | Mary | Jane | Mrs. Bennet,"Indeed, Jane, you ought to believe me.--No one who has ever seen you
together, can doubt his affection. Miss Bingley I am sure cannot. She is
not such a simpleton. Could she have seen half as much love in Mr. Darcy
for herself, she would have ordered her wedding clothes. But the case is
this. We are not rich enough, or grand enough for them; and she is the
more anxious to get Miss Darcy for her brother, from the notion that
when there has been _one_ intermarriage, she may have less trouble in
achieving a second; in which there is certainly some ingenuity, and I
dare say it would succeed, if Miss de Bourgh were out of the way. But,
my dearest Jane, you cannot seriously imagine that because Miss Bingley
tells you her brother greatly admires Miss Darcy, he is in the smallest
degree less sensible of _your_ merit than when he took leave of you on
Tuesday, or that it will be in her power to persuade him that instead of
being in love with you, he is very much in love with her friend.",,No,,,,Jane,505.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,topic continuation,Conversation,High,Yes,This is a direct continuation of Elizabeth's reassurance to Jane. Maintaining the discourse thread is the principal missing capability.,George Wickham,Elizabeth
PrideAndPrejudice_670,Explicit_Present_But_Fail,Charlotte Lucas,Elizabeth | Mr. Darcy | Charlotte Lucas | Maria,"What can be the meaning of this! My dear Eliza he must be in love with you, or he would never have
called on us in this familiar way.",said Charlotte,Yes,,Charlotte,said,Mr. Darcy,671.0,14.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes,The reporting clause identifies speech but not uniquely. Correct attribution relies on following the ongoing dialogue between Charlotte and Elizabeth.,Mr. Darcy,Mr. Darcy
DaisyMiller_300,Explicit_Present_But_Fail,Mrs. Miller,Daisy Miller | Mrs. Miller | Winterbourne | Randolph,"But we have seen
places, that I should put a long way before Rome.",she resumed,Yes,she,,,Randolph,301.0,11.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes,The utterance simply resumes the existing speaker's contribution. Speaker continuity is sufficient without additional semantic reasoning.,Randolph,Randolph
DaisyMiller_531,Explicit_Present_But_Fail,Mr. Giovanelli,Mr. Giovanelli | Daisy Miller | Winterbourne,"Quick! quick! if we get in by midnight
we are quite safe.",he said,Yes,he,,said,Daisy Miller,532.0,7.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,Medium,Yes,The urgent instruction is directed toward companions during a shared situation. Identifying who would naturally issue the command requires conversational reasoning.,Daisy Miller,Daisy Miller
PrideAndPrejudice_724,Both_Fail,Elizabeth,Elizabeth | Mr. Darcy | Jane,"How despicably have I acted! I, who have prided myself on
my discernment!--I, who have valued myself on my abilities! who have
often disdained the generous candour of my sister, and gratified my
vanity, in useless or blameable distrust.--How humiliating is this
discovery!--Yet, how just a humiliation!--Had I been in love, I could
not have been more wretchedly blind. But vanity, not love, has been my
folly.--Pleased with the preference of one, and offended by the neglect
of the other, on the very beginning of our acquaintance, I have courted
prepossession and ignorance, and driven reason away, where either were
concerned. Till this moment, I never knew myself.",she cried,No,she,,cried,Mr. Darcy,725.0,9.0,Pragmatics: Speaker–Addressee Semantics,,narrative focus,Scene,Medium,No,This is an extended internal realization rather than ordinary dialogue. Attribution depends on recognizing whose internal reflection is being narrated.,Mr. Darcy,Mr. Darcy
PrideAndPrejudice_518,Both_Fail,Elizabeth,Mr. Bennet | Mr. Collins | Elizabeth | Charlotte Lucas | Jane,"Engaged to Mr. Collins! my dear Charlotte,--impossible!",she could not help crying out,No,she,,,Mr. Bennet,519.0,29.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,High,Yes,The exclamation is directed at Charlotte and reflects the immediate conversational exchange. The addressee provides the key cue for speaker inference.,Mr. Bennet,Mr. Bennet
PrideAndPrejudice_110,Both_Fail,Mr. Darcy,Elizabeth | Sir William Lucas | Mr. Darcy | Charlotte Lucas,"Certainly, Sir;--and it has the advantage also of being in vogue
amongst the less polished societies of the world.--Every savage can
dance.",,No,,,,Elizabeth,111.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,topic continuation,Conversation,Medium,Yes,The remark continues the preceding discussion about dancing. Speaker identity follows the alternating conversational structure.,Elizabeth,Elizabeth
PrideAndPrejudice_1102,Both_Fail,Mrs. Bennet,Kitty | Mr. Bennet | Mr. Bingley | Elizabeth | Mary | Jane | Mrs. Bennet,"Exceed their income! My dear Mr. Bennet, what are you
talking of? Why, he has four or five thousand a-year, and very likely
more. Oh! my dear, dear Jane, I am so
happy! I am sure I sha'nt get a wink of sleep all night. I knew how it
would be. I always said it must be so, at last. I was sure you could not
be so beautiful for nothing! I remember, as soon as ever I saw him, when
he first came into Hertfordshire last year, I thought how likely it was
that you should come together. Oh! he is the handsomest young man that
ever was seen!",cried his wife,No,his,,cried,Mr. Bennet,1103.0,14.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,High,Yes,The utterance is clearly addressed to Mr. Bennet and Jane. Family-role reasoning is more central than simple turn continuation.,Mr. Bingley,Mr. Bennet
PrideAndPrejudice_1105,GBM_Only,Jane,Mrs. Hurst | Mr. Bennet | Mr. Bingley | Ms. Bingley | Bingley | Elizabeth | Jane | Mrs. Bennet,"It must have been his sister's doing. They were certainly no friends to
his acquaintance with me, which I cannot wonder at, since he might have
chosen so much more advantageously in many respects. But when they see,
as I trust they will, that their brother is happy with me, they will
learn to be contented, and we shall be on good terms again; though we
can never be what we once were to each other.",,Yes,,,,Jane,1106.0,3.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes,This is a continuation of Jane's explanation. The primary missing capability is maintaining the current discourse speaker.,Mr. Bennet,Jane
DaisyMiller_299,Both_Fail,Mrs. Miller,Daisy Miller | Mrs. Miller | Winterbourne | Randolph,"You are not much like an infant,",said his mother,No,his,,said,Winterbourne,300.0,15.0,Reference: Pronominal Coreference,Pragmatics: Speaker–Addressee Semantics,pronoun,Nearby,High,Yes,"Resolving ""his"" to Randolph is the principal challenge. Once the pronoun is resolved, the speaker follows directly.",Daisy Miller,Daisy Miller
