quote_id,quote_type,candidate,similarity_score,reason_unavailable,is_gold
PrideAndPrejudice_741,Implicit,Elizabeth,0.12637429852161108,AVAILABLE,0
PrideAndPrejudice_741,Implicit,Mr. Collins,0.14628744919753844,AVAILABLE,0
PrideAndPrejudice_741,Implicit,Maria,0.0,BELOW_MIN_QUOTES,1
PrideAndPrejudice_741,Implicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_742,Explicit,Elizabeth,0.2354332640279439,AVAILABLE,1
PrideAndPrejudice_742,Explicit,Mr. Collins,0.243019016239309,AVAILABLE,0
PrideAndPrejudice_742,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_742,Explicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_743,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_743,Explicit,Elizabeth,0.402423893602495,AVAILABLE,0
PrideAndPrejudice_743,Explicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_743,Explicit,Jane,0.3892239420825282,AVAILABLE,0
PrideAndPrejudice_743,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_743,Explicit,Mr. Collins,0.3727127460927798,AVAILABLE,0
PrideAndPrejudice_743,Explicit,Lydia,0.22527582091574316,AVAILABLE,1
PrideAndPrejudice_744,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_744,Anaphoric,Elizabeth,0.30509300742611123,AVAILABLE,0
PrideAndPrejudice_744,Anaphoric,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_744,Anaphoric,Jane,0.2787577063073699,AVAILABLE,0
PrideAndPrejudice_744,Anaphoric,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_744,Anaphoric,Mr. Collins,0.28660373194250327,AVAILABLE,0
PrideAndPrejudice_744,Anaphoric,Lydia,0.23758039176007043,AVAILABLE,1
PrideAndPrejudice_745,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_745,Explicit,Elizabeth,0.05905261339309703,AVAILABLE,1
PrideAndPrejudice_745,Explicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_745,Explicit,Jane,0.07792514269861024,AVAILABLE,0
PrideAndPrejudice_745,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_745,Explicit,Mr. Collins,0.03829503036151703,AVAILABLE,0
PrideAndPrejudice_745,Explicit,Lydia,0.05623713724694358,AVAILABLE,0
PrideAndPrejudice_746,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_746,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_746,Implicit,Elizabeth,0.3042332761769757,AVAILABLE,0
PrideAndPrejudice_746,Implicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_746,Implicit,Jane,0.2443368103480413,AVAILABLE,0
PrideAndPrejudice_746,Implicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_746,Implicit,Mrs. Bennet,0.26690699161411946,AVAILABLE,0
PrideAndPrejudice_746,Implicit,Mr. Bennet,0.21470578687732697,AVAILABLE,0
PrideAndPrejudice_746,Implicit,Mr. Collins,0.291078145945393,AVAILABLE,0
PrideAndPrejudice_746,Implicit,Lydia,0.19395725177529974,AVAILABLE,1
PrideAndPrejudice_747,Explicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_747,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_747,Explicit,Elizabeth,0.2809393028199848,AVAILABLE,1
PrideAndPrejudice_747,Explicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_747,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_747,Explicit,Mrs. Bennet,0.180237357724628,AVAILABLE,0
PrideAndPrejudice_747,Explicit,Mr. Bennet,0.2190687293971847,AVAILABLE,0
PrideAndPrejudice_747,Explicit,Mr. Collins,0.27416791515817107,AVAILABLE,0
PrideAndPrejudice_747,Explicit,Lydia,0.14632200199629325,AVAILABLE,0
PrideAndPrejudice_748,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_748,Explicit,Elizabeth,0.18862044781894605,AVAILABLE,0
PrideAndPrejudice_748,Explicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_748,Explicit,Jane,0.1704411581403069,AVAILABLE,0
PrideAndPrejudice_748,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_748,Explicit,Mr. Collins,0.16403267928471862,AVAILABLE,0
PrideAndPrejudice_748,Explicit,Lydia,0.176688006718779,AVAILABLE,1
PrideAndPrejudice_749,Explicit,Mary King,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_749,Explicit,The Waiter,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_749,Explicit,Elizabeth,0.37154312957361324,AVAILABLE,0
PrideAndPrejudice_749,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_749,Explicit,Lady Catherine De Bourgh,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_749,Explicit,Jane,0.38032032930652954,AVAILABLE,0
PrideAndPrejudice_749,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_749,Explicit,George Wickham,0.24411038600575388,AVAILABLE,0
PrideAndPrejudice_749,Explicit,Mr. Collins,0.33210374017359917,AVAILABLE,0
PrideAndPrejudice_749,Explicit,Lydia,0.29563604372112207,AVAILABLE,1
PrideAndPrejudice_750,Explicit,Mary King,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_750,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_750,Explicit,Elizabeth,0.1646656226127558,AVAILABLE,1
PrideAndPrejudice_750,Explicit,Jane,0.16100966728201563,AVAILABLE,0
PrideAndPrejudice_750,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_750,Explicit,Mr. Collins,0.14899039080748014,AVAILABLE,0
PrideAndPrejudice_750,Explicit,Lydia,0.18077596669119783,AVAILABLE,0
PrideAndPrejudice_751,Implicit,Mary King,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_751,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_751,Implicit,Elizabeth,0.10883843305302263,AVAILABLE,0
PrideAndPrejudice_751,Implicit,Jane,0.11536333025114626,AVAILABLE,0
PrideAndPrejudice_751,Implicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_751,Implicit,George Wickham,0.10222148503829444,AVAILABLE,0
PrideAndPrejudice_751,Implicit,Mr. Collins,0.08605096117264832,AVAILABLE,0
PrideAndPrejudice_751,Implicit,Lydia,0.14652206766511988,AVAILABLE,1
PrideAndPrejudice_752,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_752,Explicit,Elizabeth,0.0870888901500955,AVAILABLE,0
PrideAndPrejudice_752,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_752,Explicit,Mr. Collins,0.06877620892224556,AVAILABLE,0
PrideAndPrejudice_752,Explicit,Lydia,0.10650231313073247,AVAILABLE,0
PrideAndPrejudice_753,Implicit,Mary King,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_753,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_753,Implicit,Elizabeth,0.1244196386016494,AVAILABLE,0
PrideAndPrejudice_753,Implicit,Jane,0.13214761759447946,AVAILABLE,0
PrideAndPrejudice_753,Implicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_753,Implicit,George Wickham,0.10593188685339167,AVAILABLE,0
PrideAndPrejudice_753,Implicit,Mr. Collins,0.10530277701989872,AVAILABLE,0
PrideAndPrejudice_753,Implicit,Lydia,0.19165063727222445,AVAILABLE,1
PrideAndPrejudice_754,Explicit,Pratt,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_754,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_754,Explicit,Elizabeth,0.6240063176182352,AVAILABLE,0
PrideAndPrejudice_754,Explicit,Denny,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_754,Explicit,George Wickham,0.44826629759324366,AVAILABLE,0
PrideAndPrejudice_754,Explicit,Jane,0.5035273096190994,AVAILABLE,0
PrideAndPrejudice_754,Explicit,Mrs. Philips,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_754,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_754,Explicit,Mrs. Forster,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_754,Explicit,Colonel Forster,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_754,Explicit,Mr. Collins,0.564403038825288,AVAILABLE,0
PrideAndPrejudice_754,Explicit,Chamberlayne,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_754,Explicit,Lydia,0.4834116067717521,AVAILABLE,1
PrideAndPrejudice_755,Explicit,Lady Lucas,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_755,Explicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_755,Explicit,Sir William Lucas,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_755,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_755,Explicit,Elizabeth,0.1227382098838949,AVAILABLE,0
PrideAndPrejudice_755,Explicit,Jane,0.10282658919752849,AVAILABLE,0
PrideAndPrejudice_755,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_755,Explicit,Mrs. Bennet,0.1970543091640403,AVAILABLE,0
PrideAndPrejudice_755,Explicit,Lydia,0.1797207677226961,AVAILABLE,0
PrideAndPrejudice_756,Anaphoric,Lady Lucas,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_756,Anaphoric,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_756,Anaphoric,Sir William Lucas,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_756,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_756,Anaphoric,Elizabeth,0.4065569058005116,AVAILABLE,0
PrideAndPrejudice_756,Anaphoric,Jane,0.31038757676186723,AVAILABLE,0
PrideAndPrejudice_756,Anaphoric,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_756,Anaphoric,Mrs. Bennet,0.3358824547537751,AVAILABLE,0
PrideAndPrejudice_756,Anaphoric,Mr. Bennet,0.3159372624673947,AVAILABLE,0
PrideAndPrejudice_756,Anaphoric,Lydia,0.5193689288530132,AVAILABLE,1
PrideAndPrejudice_757,Explicit,Lady Lucas,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_757,Explicit,Sir William Lucas,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_757,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_757,Explicit,Elizabeth,0.22318211765292656,AVAILABLE,0
PrideAndPrejudice_757,Explicit,Jane,0.2274773647374492,AVAILABLE,0
PrideAndPrejudice_757,Explicit,Maria,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_757,Explicit,Mrs. Bennet,0.15221973684144177,AVAILABLE,0
PrideAndPrejudice_757,Explicit,Mr. Bennet,0.18638700966702268,AVAILABLE,0
PrideAndPrejudice_757,Explicit,Lydia,0.16316545033737537,AVAILABLE,0
PrideAndPrejudice_758,Anaphoric,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_758,Anaphoric,Elizabeth,0.26764333688397574,AVAILABLE,0
PrideAndPrejudice_758,Anaphoric,Jane,0.24227597684589455,AVAILABLE,1
PrideAndPrejudice_758,Anaphoric,Mr. Bennet,0.20076982380543087,AVAILABLE,0
PrideAndPrejudice_758,Anaphoric,Mr. Darcy,0.20437441625716812,AVAILABLE,0
PrideAndPrejudice_758,Anaphoric,Lydia,0.20835652724603632,AVAILABLE,0
PrideAndPrejudice_759,Explicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_759,Explicit,Elizabeth,0.2142387400891398,AVAILABLE,1
PrideAndPrejudice_759,Explicit,Jane,0.2066196260429757,AVAILABLE,0
PrideAndPrejudice_759,Explicit,Mr. Bennet,0.11205740774143365,AVAILABLE,0
PrideAndPrejudice_759,Explicit,Mr. Darcy,0.12663800385635504,AVAILABLE,0
PrideAndPrejudice_759,Explicit,Lydia,0.1700462180285604,AVAILABLE,0
PrideAndPrejudice_760,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_760,Implicit,Elizabeth,0.12033157235563331,AVAILABLE,0
PrideAndPrejudice_760,Implicit,Jane,0.10922124500328453,AVAILABLE,1
PrideAndPrejudice_760,Implicit,Mr. Bennet,0.15244549439800384,AVAILABLE,0
PrideAndPrejudice_760,Implicit,Lydia,0.11914060763047164,AVAILABLE,0
PrideAndPrejudice_761,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_761,Implicit,Elizabeth,0.1837150321615611,AVAILABLE,1
PrideAndPrejudice_761,Implicit,Jane,0.17908723535997012,AVAILABLE,0
PrideAndPrejudice_761,Implicit,Mr. Bennet,0.15785462711012987,AVAILABLE,0
PrideAndPrejudice_761,Implicit,George Wickham,0.10224979746635281,AVAILABLE,0
PrideAndPrejudice_761,Implicit,Lydia,0.17160432726244662,AVAILABLE,0
PrideAndPrejudice_762,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_762,Implicit,Elizabeth,0.2717797221929114,AVAILABLE,0
PrideAndPrejudice_762,Implicit,Jane,0.24423080747823944,AVAILABLE,1
PrideAndPrejudice_762,Implicit,Mr. Bennet,0.23889473576917722,AVAILABLE,0
PrideAndPrejudice_762,Implicit,Lydia,0.27420905857181194,AVAILABLE,0
PrideAndPrejudice_763,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_763,Implicit,Elizabeth,0.2301827074572546,AVAILABLE,1
PrideAndPrejudice_763,Implicit,Jane,0.22160073380879805,AVAILABLE,0
PrideAndPrejudice_763,Implicit,Mr. Bennet,0.2644226393805387,AVAILABLE,0
PrideAndPrejudice_763,Implicit,Lydia,0.2633497981172309,AVAILABLE,0
PrideAndPrejudice_764,Explicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_764,Explicit,Elizabeth,0.5103475648632841,AVAILABLE,1
PrideAndPrejudice_764,Explicit,Jane,0.40479628114124566,AVAILABLE,0
PrideAndPrejudice_764,Explicit,Mr. Bennet,0.4165859860918046,AVAILABLE,0
PrideAndPrejudice_764,Explicit,George Wickham,0.33369638832224024,AVAILABLE,0
PrideAndPrejudice_764,Explicit,Mr. Darcy,0.3870992571895136,AVAILABLE,0
PrideAndPrejudice_764,Explicit,Lydia,0.36506790006083323,AVAILABLE,0
PrideAndPrejudice_765,Anaphoric,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_765,Anaphoric,Miss Darcy,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_765,Anaphoric,Elizabeth,0.3993977331882102,AVAILABLE,0
PrideAndPrejudice_765,Anaphoric,Jane,0.38402296031247357,AVAILABLE,1
PrideAndPrejudice_765,Anaphoric,Mr. Bennet,0.28655239755085116,AVAILABLE,0
PrideAndPrejudice_765,Anaphoric,George Wickham,0.2762957240578381,AVAILABLE,0
PrideAndPrejudice_765,Anaphoric,Mr. Darcy,0.3361464920905981,AVAILABLE,0
PrideAndPrejudice_765,Anaphoric,Lydia,0.35162866124725506,AVAILABLE,0
PrideAndPrejudice_766,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_766,Implicit,Elizabeth,0.32278183849821823,AVAILABLE,1
PrideAndPrejudice_766,Implicit,Jane,0.24524049240843093,AVAILABLE,0
PrideAndPrejudice_766,Implicit,Mr. Bennet,0.2729119208946997,AVAILABLE,0
PrideAndPrejudice_766,Implicit,Mr. Darcy,0.1977314738465591,AVAILABLE,0
PrideAndPrejudice_766,Implicit,Lydia,0.25353016504491854,AVAILABLE,0
PrideAndPrejudice_767,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_767,Implicit,Elizabeth,0.21380984534975334,AVAILABLE,0
PrideAndPrejudice_767,Implicit,Jane,0.17155911912368169,AVAILABLE,1
PrideAndPrejudice_767,Implicit,Mr. Bennet,0.12332094712167438,AVAILABLE,0
PrideAndPrejudice_767,Implicit,George Wickham,0.18816803349611916,AVAILABLE,0
PrideAndPrejudice_767,Implicit,Lydia,0.17295168101333197,AVAILABLE,0
PrideAndPrejudice_768,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_768,Implicit,Elizabeth,0.31413582526551087,AVAILABLE,1
PrideAndPrejudice_768,Implicit,Jane,0.23548728839877905,AVAILABLE,0
PrideAndPrejudice_768,Implicit,Mr. Bennet,0.2476785828220009,AVAILABLE,0
PrideAndPrejudice_768,Implicit,George Wickham,0.20315069845008604,AVAILABLE,0
PrideAndPrejudice_768,Implicit,Mr. Darcy,0.32049635170183716,AVAILABLE,0
PrideAndPrejudice_768,Implicit,Lydia,0.2856061543035157,AVAILABLE,0
PrideAndPrejudice_769,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_769,Implicit,Elizabeth,0.3498662177526065,AVAILABLE,0
PrideAndPrejudice_769,Implicit,Jane,0.28118525020021623,AVAILABLE,1
PrideAndPrejudice_769,Implicit,Mr. Bennet,0.2878598783334113,AVAILABLE,0
PrideAndPrejudice_769,Implicit,Mr. Darcy,0.28853007211406195,AVAILABLE,0
PrideAndPrejudice_769,Implicit,Lydia,0.2629843939097081,AVAILABLE,0
PrideAndPrejudice_770,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_770,Implicit,Elizabeth,0.31602547973473893,AVAILABLE,1
PrideAndPrejudice_770,Implicit,Jane,0.2679984816951027,AVAILABLE,0
PrideAndPrejudice_770,Implicit,Mr. Bennet,0.2375662649442019,AVAILABLE,0
PrideAndPrejudice_770,Implicit,Mr. Darcy,0.231379030708309,AVAILABLE,0
PrideAndPrejudice_770,Implicit,Lydia,0.24565823724373223,AVAILABLE,0
PrideAndPrejudice_771,Implicit,Elizabeth,0.27554387126778485,AVAILABLE,0
PrideAndPrejudice_771,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_771,Implicit,Lydia,0.2960142147908011,AVAILABLE,0
PrideAndPrejudice_771,Implicit,Jane,0.20786142806042526,AVAILABLE,1
PrideAndPrejudice_772,Implicit,Elizabeth,0.37841230462819364,AVAILABLE,1
PrideAndPrejudice_772,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_772,Implicit,Jane,0.31145838644813634,AVAILABLE,0
PrideAndPrejudice_773,Implicit,Mr. Darcy,0.22581036533009013,AVAILABLE,0
PrideAndPrejudice_773,Implicit,Elizabeth,0.2641932746327634,AVAILABLE,0
PrideAndPrejudice_773,Implicit,Jane,0.24426244303231914,AVAILABLE,1
PrideAndPrejudice_773,Implicit,George Wickham,0.15084694848198635,AVAILABLE,0
PrideAndPrejudice_774,Implicit,George Wickham,0.24272050929128106,AVAILABLE,0
PrideAndPrejudice_774,Implicit,Elizabeth,0.32489280487066186,AVAILABLE,1
PrideAndPrejudice_774,Implicit,Jane,0.30682167669473925,AVAILABLE,0
PrideAndPrejudice_775,Explicit,Elizabeth,0.1441948464653628,AVAILABLE,0
PrideAndPrejudice_775,Explicit,Jane,0.16981157816873316,AVAILABLE,1
PrideAndPrejudice_775,Explicit,George Wickham,0.1399520640996459,AVAILABLE,0
PrideAndPrejudice_776,Implicit,Miss Darcy,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_776,Implicit,Elizabeth,0.5706680675950152,AVAILABLE,1
PrideAndPrejudice_776,Implicit,Jane,0.5131014080968314,AVAILABLE,0
PrideAndPrejudice_776,Implicit,George Wickham,0.4513006848661319,AVAILABLE,0
PrideAndPrejudice_776,Implicit,Mr. Darcy,0.39718059261117256,AVAILABLE,0
PrideAndPrejudice_777,Implicit,Elizabeth,0.300793599389906,AVAILABLE,0
PrideAndPrejudice_777,Implicit,Jane,0.28931484248255385,AVAILABLE,1
PrideAndPrejudice_777,Implicit,George Wickham,0.2749952016258164,AVAILABLE,0
PrideAndPrejudice_778,Anaphoric,Elizabeth,0.26546438563859176,AVAILABLE,1
PrideAndPrejudice_778,Anaphoric,Mr. Bingley,0.24641610148207055,AVAILABLE,0
PrideAndPrejudice_778,Anaphoric,Jane,0.24590856594062213,AVAILABLE,0
PrideAndPrejudice_779,Explicit,Elizabeth,0.5556678498401454,AVAILABLE,0
PrideAndPrejudice_779,Explicit,Mrs. Philips,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_779,Explicit,Mr. Bingley,0.40564042333876144,AVAILABLE,0
PrideAndPrejudice_779,Explicit,Jane,0.5266242272915951,AVAILABLE,0
PrideAndPrejudice_780,Implicit,Elizabeth,0.1628473850454228,AVAILABLE,1
PrideAndPrejudice_780,Implicit,Mr. Bingley,0.1651929313115505,AVAILABLE,0
PrideAndPrejudice_780,Implicit,Mrs. Bennet,0.1628597135662018,AVAILABLE,0
PrideAndPrejudice_780,Implicit,Jane,0.15260675996054707,AVAILABLE,0
PrideAndPrejudice_781,Implicit,Elizabeth,0.3501982826668162,AVAILABLE,0
PrideAndPrejudice_781,Implicit,Mr. Bingley,0.3000839136041658,AVAILABLE,0
PrideAndPrejudice_781,Implicit,Mrs. Bennet,0.353234540891886,AVAILABLE,1
PrideAndPrejudice_781,Implicit,Jane,0.34692963884590855,AVAILABLE,0
PrideAndPrejudice_782,Anaphoric,Lady Lucas,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_782,Anaphoric,Charlotte Lucas,0.25858454042818035,AVAILABLE,0
PrideAndPrejudice_782,Anaphoric,Elizabeth,0.27104688950989275,AVAILABLE,0
PrideAndPrejudice_782,Anaphoric,Jane,0.28585171849183916,AVAILABLE,0
PrideAndPrejudice_782,Anaphoric,Mrs. Bennet,0.34186815859740466,AVAILABLE,1
PrideAndPrejudice_782,Anaphoric,Mr. Collins,0.21718972681767795,AVAILABLE,0
PrideAndPrejudice_783,Implicit,Elizabeth,0.06987223473164247,AVAILABLE,1
PrideAndPrejudice_783,Implicit,Mrs. Bennet,0.09389546300236355,AVAILABLE,0
PrideAndPrejudice_783,Implicit,Jane,0.10202693175189467,AVAILABLE,0
PrideAndPrejudice_784,Implicit,Charlotte Lucas,0.2438743383314009,AVAILABLE,0
PrideAndPrejudice_784,Implicit,Elizabeth,0.2646339014266928,AVAILABLE,0
PrideAndPrejudice_784,Implicit,Jane,0.25220617304944665,AVAILABLE,0
PrideAndPrejudice_784,Implicit,Mrs. Bennet,0.2705419024897054,AVAILABLE,1
PrideAndPrejudice_784,Implicit,Mr. Bennet,0.22536961260588254,AVAILABLE,0
PrideAndPrejudice_784,Implicit,Mr. Collins,0.22307181263639891,AVAILABLE,0
PrideAndPrejudice_785,Implicit,Charlotte Lucas,0.09155602045100325,AVAILABLE,0
PrideAndPrejudice_785,Implicit,Elizabeth,0.13282352401452452,AVAILABLE,1
PrideAndPrejudice_785,Implicit,Jane,0.1668246710418805,AVAILABLE,0
PrideAndPrejudice_785,Implicit,Mrs. Bennet,0.06569591517790939,AVAILABLE,0
PrideAndPrejudice_785,Implicit,Mr. Collins,0.11898967046815112,AVAILABLE,0
PrideAndPrejudice_786,Implicit,Charlotte Lucas,0.294669377628129,AVAILABLE,0
PrideAndPrejudice_786,Implicit,Elizabeth,0.31969360303284605,AVAILABLE,0
PrideAndPrejudice_786,Implicit,Jane,0.37516546802236045,AVAILABLE,0
PrideAndPrejudice_786,Implicit,Mrs. Bennet,0.26589617062647336,AVAILABLE,1
PrideAndPrejudice_786,Implicit,Mr. Collins,0.2876513124799897,AVAILABLE,0
PrideAndPrejudice_787,Anaphoric,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_787,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_787,Anaphoric,Elizabeth,0.06803857252227517,AVAILABLE,0
PrideAndPrejudice_787,Anaphoric,Colonel Millar,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_787,Anaphoric,Jane,0.05470019225539389,AVAILABLE,0
PrideAndPrejudice_787,Anaphoric,Mrs. Bennet,0.10993183673354039,AVAILABLE,1
PrideAndPrejudice_787,Anaphoric,Lydia,0.10808089619576168,AVAILABLE,0
PrideAndPrejudice_788,Explicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_788,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_788,Explicit,Elizabeth,0.03640009383502929,AVAILABLE,0
PrideAndPrejudice_788,Explicit,Jane,0.02645834025288115,AVAILABLE,0
PrideAndPrejudice_788,Explicit,Mrs. Bennet,0.08093082900241623,AVAILABLE,0
PrideAndPrejudice_789,Explicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_789,Explicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_789,Explicit,Elizabeth,0.18163949638337468,AVAILABLE,0
PrideAndPrejudice_789,Explicit,Jane,0.152166944106448,AVAILABLE,0
PrideAndPrejudice_789,Explicit,Mrs. Bennet,0.12352720454602911,AVAILABLE,1
PrideAndPrejudice_789,Explicit,Lydia,0.11811758889056012,AVAILABLE,0
PrideAndPrejudice_790,Implicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_790,Implicit,Kitty,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_790,Implicit,Elizabeth,0.1827722006381049,AVAILABLE,0
PrideAndPrejudice_790,Implicit,Jane,0.1793037731474278,AVAILABLE,0
PrideAndPrejudice_790,Implicit,Mrs. Bennet,0.215433061324138,AVAILABLE,0
PrideAndPrejudice_790,Implicit,Mr. Bennet,0.12341189212827297,AVAILABLE,0
PrideAndPrejudice_790,Implicit,Lydia,0.13222440122004134,AVAILABLE,1
PrideAndPrejudice_791,Explicit,Mary,0.0,BELOW_MIN_QUOTES,0
PrideAndPrejudice_791,Explicit,Elizabeth,0.254288138530942,AVAILABLE,0
PrideAndPrejudice_791,Explicit,Jane,0.2292860077335659,AVAILABLE,0
PrideAndPrejudice_791,Explicit,Mrs. Philips,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_791,Explicit,Mrs. Bennet,0.2705996719056454,AVAILABLE,0
PrideAndPrejudice_791,Explicit,Lydia,0.2686209227813212,AVAILABLE,0
PrideAndPrejudice_792,Anaphoric,Kitty,0.0,BELOW_MIN_QUOTES,1
PrideAndPrejudice_792,Anaphoric,Elizabeth,0.2284084898077841,AVAILABLE,0
PrideAndPrejudice_792,Anaphoric,Jane,0.16763940403604824,AVAILABLE,0
PrideAndPrejudice_792,Anaphoric,Mrs. Forster,0.0,CANDIDATE_UNSEEN,0
PrideAndPrejudice_792,Anaphoric,Mrs. Bennet,0.23221631855073557,AVAILABLE,0
